Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
58,,L. rhodomystax,91298,91313,4.68,2,,,,NoMatch,,,,,,,,
59,,L. validus,85313,85323,6.39,2,,,,NoMatch,,,,,,,,
60,,L. wagneri,85098,85108,7.00,2,,,,NoMatch,,,,,,,,
61,,Le. mystaceus,42175,42188,6.87,2,,,,NoMatch,,,,,,,,
62,,Le. wagneri,40637,40648,7.00,2,,,,NoMatch,,,,,,,,
63,,Leptodactylidae,25196,25212,5.62,1,,,,Exact,0,"Leptodactylidae Werner, 1896",Leptodactylidae,BXF,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Leptodactylidae,
64,,Leptodactylus,18891,18904,5.86,1,,,,Exact,0,"Leptodactylus Fitzinger, 1826",Leptodactylus,5CYX,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Leptodactylidae|Leptodactylinae|Leptodactylus,
65,,Leptodactylus bufonius,89155,89177,13.07,2,,,,Exact,0,"Leptodactylus bufonius Boulenger, 1894",Leptodactylus bufonius,3TN3V,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Leptodactylidae|Leptodactylinae|Leptodactylus|Leptodactylus bufonius,
66,,Leptodactylus guianensis,50566,50590,12.66,2,,,,Exact,0,"Leptodactylus guianensis Heyer & de Sá, 2011",Leptodactylus guianensis,3TN54,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Leptodactylidae|Leptodactylinae|Leptodactylus|Leptodactylus guianensis,
67,,Leptodactylus mystaceus,97169,97192,13.14,2,,,,Exact,0,"Leptodactylus mystaceus (Spix, 1824)",Leptodactylus mystaceus,3TN6C,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Leptodactylidae|Leptodactylinae|Leptodactylus|Leptodactylus mystaceus,
68,,Leptodactylus pentadactylus,89207,89234,13.58,2,,,,Exact,0,"Leptodactylus pentadactylus (Laurenti, 1768)",Leptodactylus pentadactylus,3TN6X,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Leptodactylidae|Leptodactylinae|Leptodactylus|Leptodactylus pentadactylus,
69,,Leptodactylus wagneri,97193,97214,13.26,2,,,,Exact,0,"Leptodactylus wagneri (Peters, 1862)",Leptodactylus wagneri,3TN8K,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Leptodactylidae|Leptodactylinae|Leptodactylus|Leptodactylus wagneri,
70,,Leptodactylus wagneri�podicipinus,85035,85068,7.90,2,,,,PartialExact,0,"Leptodactylus Fitzinger, 1826",Leptodactylus,5CYX,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Leptodactylidae|Leptodactylinae|Leptodactylus,
71,,Lithodytes lineatus,91314,91333,10.72,2,,,,Exact,0,"Lithodytes lineatus (Schneider, 1799)",Lithodytes lineatus,3VKMP,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Leptodactylidae|Leptodactylinae|Lithodytes|Lithodytes lineatus,
72,,Litoria caerulea,93265,93282,10.26,2,,,,Exact,0,"Litoria caerulea (White, 1790)",Litoria caerulea,3VMJ3,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Pelodryadidae|Pelodryadinae|Ranoidea|Ranoidea caerulea,
73,,Manihot,10533,10540,3.14,1,,,,Exact,0,Manihot,Manihot,5KW9,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Manihot,
74,,Nephelobates,91356,91368,3.14,1,,,,Exact,0,"Nephelobates La Marca, 1994",Nephelobates,63FFZ,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dendrobatoidea|Aromobatidae|Aromobatinae|Aromobates,
